Property ID,Locality,PostalCode,Price,PropertyType,PropertySubtype,TypeSale,BedroomCount,LivingArea,Kitchen,Furnished,Open_fire,Terrace_Area,Garden_Area,FacadeCount,SwimmingPool,StateBuilding,LifeAnnuitySale,RoomCount,ToiletCount,BathroomCount,ShowerCount,ScrapedURL
20226422,Woluwe-Saint-Pierre,1150,1375000.0,HOUSE,HOUSE,FOR_SALE,5,340.0,1,0,0,,,4.0,1,GOOD,0,,3.0,3.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20226422
20242468,Kuurne,8520,775000.0,HOUSE,MANSION,FOR_SALE,3,,0,0,0,20.0,590.0,2.0,0,AS_NEW,0,1.0,3.0,2.0,0.0,https://www.immoweb.be/en/classified/mansion/for-sale/kuurne/8520/20242468
20242467,Liège,4020,249000.0,HOUSE,HOUSE,FOR_SALE,3,130.0,1,0,0,33.0,,2.0,0,AS_NEW,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4020/20242467
20242466,Tremelo,3120,265000.0,HOUSE,HOUSE,FOR_SALE,2,140.0,0,0,0,,,3.0,0,TO_RENOVATE,0,1.0,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/tremelo/3120/20242466
20237557,Herent,3000,542000.0,HOUSE,VILLA,FOR_SALE,5,222.0,1,0,1,,,4.0,0,GOOD,0,,3.0,2.0,2.0,https://www.immoweb.be/en/classified/villa/for-sale/herent/3000/20237557
20242464,Leuven,3000,420000.0,APARTMENT,DUPLEX,FOR_SALE,3,110.0,1,0,0,,,,0,GOOD,0,,,1.0,1.0,https://www.immoweb.be/en/classified/duplex/for-sale/leuven/3000/20242464
20242462,Drongen,9031,442185.0,HOUSE,HOUSE,FOR_SALE,3,,1,0,0,,,,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/drongen/9031/20242462
20039413,Middelkerke,8430,495000.0,APARTMENT,DUPLEX,FOR_SALE,2,108.0,1,0,0,25.0,,2.0,0,,0,,2.0,2.0,,https://www.immoweb.be/en/classified/duplex/for-sale/middelkerke/8430/20039413
20242460,Knokke-Heist,8300,1895000.0,HOUSE,VILLA,FOR_SALE,5,318.0,1,0,0,,,4.0,0,GOOD,0,,2.0,1.0,,https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/20242460
20242459,Gentbrugge Gent,9000,380000.0,HOUSE,HOUSE,FOR_SALE,4,182.0,1,0,0,20.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge%20gent/9000/20242459
20242458,Eupen,4700,395000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,4,200.0,1,0,0,,,2.0,0,,0,,4.0,4.0,4.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/eupen/4700/20242458
20242456,MARCHIN,4570,360000.0,HOUSE,HOUSE,FOR_SALE,3,161.0,1,0,0,11.0,715.0,4.0,0,GOOD,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/marchin/4570/20242456
20242455,Saint-Gilles,1060,300000.0,APARTMENT,APARTMENT,FOR_SALE,4,130.0,1,0,0,1.0,,2.0,0,TO_RENOVATE,0,,,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/20242455
20242439,NETHEN,1390,160000.0,HOUSE,HOUSE,FOR_SALE,4,180.0,0,0,0,,,3.0,0,TO_RENOVATE,0,,2.0,0.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/nethen/1390/20242439
20242433,Broechem,2520,368500.0,HOUSE,HOUSE,FOR_SALE,2,165.0,1,0,0,16.0,,3.0,0,JUST_RENOVATED,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/broechem/2520/20242433
20242432,Herzele,9550,437000.0,HOUSE,HOUSE,FOR_SALE,4,305.0,0,0,1,,,3.0,0,JUST_RENOVATED,0,5.0,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20242432
20242428,Waterloo,1410,895000.0,APARTMENT,PENTHOUSE,FOR_SALE,3,220.0,1,0,0,30.0,,2.0,0,AS_NEW,0,,,3.0,,https://www.immoweb.be/en/classified/penthouse/for-sale/waterloo/1410/20242428
20242425,JAMBES,5100,340000.0,HOUSE,HOUSE,FOR_SALE,3,216.0,1,0,1,,,3.0,0,TO_BE_DONE_UP,0,,3.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/jambes/5100/20242425
20242424,Lessines,7860,240000.0,HOUSE,HOUSE,FOR_SALE,4,218.0,1,0,0,,280.0,4.0,0,TO_BE_DONE_UP,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20242424
20242420,KAPELLEN,2950,252000.0,HOUSE,HOUSE,FOR_SALE,3,150.0,1,0,0,,,2.0,0,TO_RENOVATE,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20242420
20242421,KAPELLEN,2950,323000.0,HOUSE,HOUSE,FOR_SALE,4,178.0,1,0,0,,71.0,2.0,0,TO_RENOVATE,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/20242421
20242422,MERKSEM,2170,469000.0,HOUSE,HOUSE,FOR_SALE,3,141.0,1,0,0,,,3.0,0,,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/merksem/2170/20242422
20242419,Gent Gentbrugge,9050,380000.0,HOUSE,HOUSE,FOR_SALE,4,182.0,1,0,0,20.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/gent%20gentbrugge/9050/20242419
20242417,ANDERLUES,6150,249000.0,APARTMENT,APARTMENT,FOR_SALE,3,97.0,1,0,0,,,,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlues/6150/20242417
20216025,Sint-Agatha-Berchem,1082,425000.0,HOUSE,HOUSE,FOR_SALE,3,165.0,1,0,0,1606.0,,2.0,0,TO_BE_DONE_UP,0,,3.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/sint-agatha-berchem/1082/20216025
20216003,Woluwe-Saint-Lambert,1200,485000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,1,200.0,1,0,0,10.0,,2.0,0,GOOD,0,,3.0,2.0,1.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/woluwe-saint-lambert/1200/20216003
20216001,Uccle,1180,540000.0,APARTMENT,APARTMENT,FOR_SALE,3,109.0,1,0,0,13.0,,2.0,0,AS_NEW,0,,2.0,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20216001
20168370,Molenbeek-St-Jean,1080,209000.0,APARTMENT,APARTMENT,FOR_SALE,2,,1,0,0,,,,0,TO_RENOVATE,0,2.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-st-jean/1080/20168370
20215814,Molenbeek-Saint-Jean,1080,255000.0,APARTMENT,APARTMENT,FOR_SALE,3,105.0,1,0,0,6.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20215814
20215739,MOLENBEEK-SAINT-JEAN,1080,285000.0,APARTMENT,APARTMENT,FOR_SALE,3,,1,0,0,4.0,,2.0,0,GOOD,0,3.0,2.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20215739
20213624,SCHAERBEEK,1030,175000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,35.0,1,0,0,,,2.0,0,JUST_RENOVATED,0,,1.0,0.0,1.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/schaerbeek/1030/20213624
20215723,Ixelles,1050,329000.0,APARTMENT,APARTMENT,FOR_SALE,3,93.0,1,0,0,,,2.0,0,TO_RENOVATE,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20215723
20215677,Auderghem,1160,985000.0,HOUSE,HOUSE,FOR_SALE,6,450.0,1,0,1,,90.0,2.0,0,GOOD,0,,3.0,1.0,2.0,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20215677
20215667,Brussels,1000,285000.0,APARTMENT,APARTMENT,FOR_SALE,2,80.0,1,0,0,,,1.0,0,GOOD,0,3.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20215667
20215659,Evere,1140,390000.0,APARTMENT,APARTMENT,FOR_SALE,2,89.0,1,1,0,8.0,,2.0,0,AS_NEW,0,,1.0,2.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20215659
20215655,Ganshoren,1083,390000.0,HOUSE,HOUSE,FOR_SALE,3,145.0,1,0,0,,130.0,3.0,0,TO_RENOVATE,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/20215655
20215629,Schaarbeek,1030,425000.0,HOUSE,HOUSE,FOR_SALE,4,160.0,1,0,0,,30.0,2.0,0,GOOD,0,11.0,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/schaarbeek/1030/20215629
20215555,Uccle,1180,1050000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,4,150.0,1,0,0,,300.0,2.0,0,AS_NEW,0,,3.0,2.0,2.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20215555
20215497,Bruxelles,1000,649000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,3,172.0,1,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/20215497
20215470,Saint-Gilles,1060,875000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,5,315.0,1,1,0,,,2.0,0,GOOD,0,,5.0,5.0,5.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/20215470
20143684,Sint-Agatha-Berchem,1082,559000.0,HOUSE,TOWN_HOUSE,FOR_SALE,5,,1,0,1,35.0,170.0,3.0,0,AS_NEW,0,,3.0,,2.0,https://www.immoweb.be/en/classified/town-house/for-sale/sint-agatha-berchem/1082/20143684
20215434,Auderghem,1160,997000.0,APARTMENT,APARTMENT,FOR_SALE,3,144.0,1,0,0,43.0,,2.0,0,AS_NEW,0,,2.0,1.0,2.0,https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/20215434
20215410,WOLUWE-SAINT-PIERRE,1150,435000.0,APARTMENT,APARTMENT,FOR_SALE,2,78.0,1,0,0,2.0,,,0,JUST_RENOVATED,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20215410
20215396,Woluwe-Saint-Pierre,1150,1650000.0,HOUSE,HOUSE,FOR_SALE,4,355.0,1,0,0,26.0,140.0,2.0,0,TO_RENOVATE,0,,3.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20215396
20215365,Evere,1140,370000.0,APARTMENT,APARTMENT,FOR_SALE,2,89.0,1,0,0,3.0,,3.0,0,AS_NEW,0,,1.0,2.0,,https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20215365
20215364,BRUSSEL,1000,485000.0,APARTMENT,LOFT,FOR_SALE,2,188.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/loft/for-sale/brussel/1000/20215364
20215363,BRUSSEL,1000,485000.0,APARTMENT,APARTMENT,FOR_SALE,2,188.0,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20215363
20215349,Jette,1090,419000.0,HOUSE,HOUSE,FOR_SALE,4,150.0,1,0,0,20.0,80.0,2.0,0,TO_BE_DONE_UP,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/jette/1090/20215349
20215308,Schaarbeek,1030,239000.0,APARTMENT,APARTMENT,FOR_SALE,1,63.0,1,0,0,12.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20215308
20215304,Woluwe-Saint-Lambert,1200,450000.0,APARTMENT,APARTMENT,FOR_SALE,2,80.0,1,0,0,24.0,,2.0,0,AS_NEW,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20215304
20215303,Woluwe-Saint-Pierre,1150,340000.0,APARTMENT,APARTMENT,FOR_SALE,2,80.0,1,0,0,,,3.0,0,TO_BE_DONE_UP,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20215303
20241432,DEINZE,9850,245000.0,APARTMENT,PENTHOUSE,FOR_SALE,2,130.0,1,0,0,,,4.0,0,,0,,0.0,1.0,0.0,https://www.immoweb.be/en/classified/penthouse/for-sale/deinze/9850/20241432
20241430,BERLAAR,2590,399000.0,APARTMENT,APARTMENT,FOR_SALE,2,125.0,1,0,0,36.0,77.0,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/berlaar/2590/20241430
20241431,BERLAAR,2590,410000.0,APARTMENT,APARTMENT,FOR_SALE,3,137.0,1,0,0,23.0,61.0,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/berlaar/2590/20241431
20241428,Ganshoren,1083,169000.0,APARTMENT,APARTMENT,FOR_SALE,1,55.0,1,0,0,3.0,,2.0,0,AS_NEW,0,5.0,1.0,,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20241428
20241427,Woluwe-Saint-Lambert,1200,415000.0,APARTMENT,APARTMENT,FOR_SALE,3,110.0,1,0,0,29.0,,2.0,0,AS_NEW,0,9.0,2.0,,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20241427
20241426,Aalst,9300,349000.0,HOUSE,HOUSE,FOR_SALE,4,,1,0,0,,140.0,2.0,0,GOOD,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20241426
20241423,Herentals,2200,210000.0,APARTMENT,APARTMENT,FOR_SALE,2,81.0,0,0,0,12.0,,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/herentals/2200/20241423
20241421,MONS,7000,95000.0,APARTMENT,APARTMENT,FOR_SALE,1,60.0,1,0,0,3.0,,,0,GOOD,0,1.0,0.0,0.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/20241421
20006508,Woluwe-Saint-Pierre,1150,880000.0,HOUSE,HOUSE,FOR_SALE,5,312.0,1,0,0,62.0,200.0,3.0,0,GOOD,0,,3.0,2.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20006508
20241416,Dinant,5500,164000.0,APARTMENT,APARTMENT,FOR_SALE,2,85.0,0,0,0,,,,0,JUST_RENOVATED,0,3.0,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/20241416
20241414,ANTWERPEN,2610,569000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,5,237.0,1,0,0,,97.0,2.0,0,,0,,3.0,3.0,0.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2610/20241414
20241409,Battice,4651,219000.0,HOUSE,HOUSE,FOR_SALE,3,123.0,1,0,0,31.0,102.0,2.0,0,GOOD,0,7.0,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/battice/4651/20241409
20241408,Gent,9000,379000.0,HOUSE,HOUSE,FOR_SALE,3,173.0,1,0,0,,,2.0,0,GOOD,0,,0.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20241408
20241405,Colfontaine,7340,70000.0,HOUSE,HOUSE,FOR_SALE,2,90.0,1,0,0,,,2.0,0,TO_RENOVATE,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/colfontaine/7340/20241405
20241404,BRASSCHAAT,2930,649000.0,APARTMENT,PENTHOUSE,FOR_SALE,2,217.0,1,0,0,50.0,,2.0,0,GOOD,0,,3.0,1.0,1.0,https://www.immoweb.be/en/classified/penthouse/for-sale/brasschaat/2930/20241404
20241403,Aalst,9300,299000.0,HOUSE,HOUSE,FOR_SALE,3,127.0,1,0,0,,,2.0,0,,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20241403
20241397,HARELBEKE,8530,239000.0,HOUSE,HOUSE,FOR_SALE,3,121.0,1,0,0,,,2.0,0,JUST_RENOVATED,0,,0.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20241397
20241395,ROESELARE,8800,339000.0,HOUSE,HOUSE,FOR_SALE,3,164.0,1,0,0,15.0,40.0,3.0,0,GOOD,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20241395
20241392,DEINZE,9800,349000.0,HOUSE,HOUSE,FOR_SALE,5,246.0,1,0,0,,,4.0,0,TO_BE_DONE_UP,0,,2.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20241392
20241388,Liège,4000,199900.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,4,160.0,1,0,0,18.0,,2.0,0,TO_BE_DONE_UP,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/li%C3%A8ge/4000/20241388
20241382,HOBOKEN,2660,229000.0,APARTMENT,APARTMENT,FOR_SALE,3,89.0,1,0,0,,,,0,GOOD,0,,0.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20241382
20241381,Antwerpen,2018,250000.0,APARTMENT,APARTMENT,FOR_SALE,2,110.0,1,0,0,4.0,,2.0,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20241381
20241379,Oostende,8400,209000.0,HOUSE,HOUSE,FOR_SALE,3,130.0,1,0,0,,,2.0,0,TO_BE_DONE_UP,0,,2.0,1.0,1.0,https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/20241379
20241376,Aartselaar,2630,524000.0,HOUSE,HOUSE,FOR_SALE,6,212.0,0,0,0,,372.0,3.0,0,,0,,2.0,2.0,,https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20241376
20145030,Molenbeek-Saint-Jean,1080,377000.0,HOUSE,HOUSE,FOR_SALE,2,100.0,1,0,0,20.0,60.0,2.0,0,,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/20145030
20213549,Uccle,1180,795000.0,APARTMENT,LOFT,FOR_SALE,4,262.0,1,0,0,24.0,,4.0,0,AS_NEW,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/loft/for-sale/uccle/1180/20213549
20213536,IXELLES,1050,299000.0,APARTMENT,APARTMENT,FOR_SALE,2,70.0,1,0,0,,,,0,TO_BE_DONE_UP,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20213536
20213510,Bruxelles,1000,209000.0,APARTMENT,APARTMENT,FOR_SALE,2,75.0,1,0,0,4.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20213510
20213509,BRUSSEL,1000,1175000.0,HOUSE,HOUSE,FOR_SALE,5,315.0,1,0,1,,100.0,,0,TO_BE_DONE_UP,0,,3.0,2.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/brussel/1000/20213509
20213432,ETTERBEEK,1040,395000.0,APARTMENT,APARTMENT,FOR_SALE,1,103.0,1,0,0,2.0,,3.0,0,GOOD,0,,2.0,0.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20213432
20213431,IXELLES,1050,395000.0,APARTMENT,APARTMENT,FOR_SALE,1,103.0,1,0,0,2.0,,3.0,0,GOOD,0,,2.0,0.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20213431
20213433,BRUXELLES,1000,395000.0,APARTMENT,APARTMENT,FOR_SALE,1,103.0,1,0,0,2.0,,3.0,0,GOOD,0,,2.0,0.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20213433
20213403,FOREST,1190,180000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,32.0,1,0,0,,100.0,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/forest/1190/20213403
20213366,FOREST,1190,225000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,46.0,1,0,0,8.0,100.0,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/forest/1190/20213366
20213365,Watermael-Boitsfort,1170,185000.0,APARTMENT,FLAT_STUDIO,FOR_SALE,0,40.0,1,0,0,15.0,,2.0,0,GOOD,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/watermael-boitsfort/1170/20213365
20213364,Schaerbeek,1030,395000.0,APARTMENT,APARTMENT,FOR_SALE,2,100.0,1,0,0,45.0,65.0,2.0,0,AS_NEW,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20213364
20213344,Laeken,1020,169000.0,APARTMENT,APARTMENT,FOR_SALE,1,90.0,1,0,0,2.0,,2.0,0,TO_RENOVATE,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20213344
20213342,Bruxelles,1000,370000.0,APARTMENT,APARTMENT,FOR_SALE,2,,1,0,0,,,2.0,0,GOOD,0,,1.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20213342
20213336,Woluwe-Saint-Pierre,1150,615000.0,APARTMENT,DUPLEX,FOR_SALE,2,125.0,1,0,0,1.0,,2.0,0,AS_NEW,0,,2.0,2.0,,https://www.immoweb.be/en/classified/duplex/for-sale/woluwe-saint-pierre/1150/20213336
20213332,Anderlecht,1070,325000.0,APARTMENT,APARTMENT,FOR_SALE,3,150.0,1,0,1,,,2.0,0,AS_NEW,0,9.0,1.0,,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20213332
20213304,Bruxelles,1000,560000.0,APARTMENT,DUPLEX,FOR_SALE,2,120.0,1,0,0,5.0,,2.0,0,GOOD,0,,2.0,2.0,2.0,https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/20213304
20213207,FOREST,1190,335000.0,APARTMENT,APARTMENT,FOR_SALE,1,73.0,1,0,0,11.0,100.0,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20213207
20213155,IXELLES,1050,4800000.0,HOUSE,MIXED_USE_BUILDING,FOR_SALE,13,976.0,1,0,1,,,2.0,0,,0,,0.0,0.0,9.0,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ixelles/1050/20213155
20213137,Ganshoren,1083,299000.0,HOUSE,HOUSE,FOR_SALE,3,121.0,1,0,0,10.0,100.0,4.0,0,TO_RENOVATE,0,,1.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/20213137
20213123,Haren (Brussel),1130,830000.0,HOUSE,HOUSE,FOR_SALE,4,450.0,0,0,0,51.0,,2.0,0,,0,,,1.0,,https://www.immoweb.be/en/classified/house/for-sale/haren-brussel/1130/20213123
20213078,FOREST,1190,325000.0,APARTMENT,APARTMENT,FOR_SALE,2,86.0,1,0,0,5.0,100.0,3.0,0,,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20213078
20213032,Anderlecht,1070,320000.0,APARTMENT,APARTMENT,FOR_SALE,2,108.0,1,0,0,,,2.0,0,AS_NEW,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20213032
20213027,Bruxelles,1120,195000.0,APARTMENT,APARTMENT,FOR_SALE,1,60.0,1,0,0,3.0,,2.0,0,TO_BE_DONE_UP,0,,1.0,1.0,3.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1120/20213027
20212991,Bruxelles,1000,3500000.0,HOUSE,MANSION,FOR_SALE,4,513.0,1,0,0,,,2.0,0,AS_NEW,0,,4.0,3.0,1.0,https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1000/20212991
20212983,Schaarbeek,1030,329000.0,APARTMENT,APARTMENT,FOR_SALE,2,120.0,1,0,0,7.0,,2.0,0,TO_BE_DONE_UP,0,,1.0,1.0,1.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20212983
20241262,Antwerpen,2060,325000.0,HOUSE,HOUSE,FOR_SALE,4,207.0,0,0,0,,,2.0,0,,0,,,2.0,,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20241262
20241259,SOLRE-SUR-SAMBRE,6560,195000.0,HOUSE,HOUSE,FOR_SALE,4,178.0,1,0,0,,,,0,TO_BE_DONE_UP,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/solre-sur-sambre/6560/20241259
20241257,SOLRE-SUR-SAMBRE,6560,195000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,4,178.0,1,0,0,,,,0,TO_BE_DONE_UP,0,,1.0,1.0,0.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/solre-sur-sambre/6560/20241257
20241248,GENT,9000,1200000.0,HOUSE,APARTMENT_BLOCK,FOR_SALE,9,240.0,1,1,0,51.0,,2.0,0,GOOD,0,,9.0,9.0,0.0,https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/20241248
20241241,La Louvière Houdeng-Goegnies,7110,120000.0,APARTMENT,APARTMENT,FOR_SALE,2,,1,0,0,,,2.0,0,TO_BE_DONE_UP,0,,2.0,1.0,,https://www.immoweb.be/en/classified/apartment/for-sale/la%20louvi%C3%A8re%20houdeng-goegnies/7110/20241241
20241238,BARVAUX,6940,875000.0,HOUSE,VILLA,FOR_SALE,6,490.0,1,0,0,,,4.0,0,,0,,5.0,6.0,0.0,https://www.immoweb.be/en/classified/villa/for-sale/barvaux/6940/20241238
20241237,Dessel,2480,356625.0,HOUSE,HOUSE,FOR_SALE,3,125.0,0,0,0,,,4.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/dessel/2480/20241237
20241236,Woluwe-Saint-Pierre,1150,475000.0,APARTMENT,APARTMENT,FOR_SALE,4,167.0,1,0,0,12.0,,2.0,0,TO_BE_DONE_UP,0,,3.0,2.0,2.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20241236
20241234,Dessel,2480,352816.0,HOUSE,HOUSE,FOR_SALE,3,125.0,0,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/dessel/2480/20241234
20241233,Dessel,2480,356263.0,HOUSE,HOUSE,FOR_SALE,3,135.0,0,0,0,,,3.0,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/house/for-sale/dessel/2480/20241233
20241221,Vilvoorde,1800,375000.0,HOUSE,HOUSE,FOR_SALE,4,130.0,0,0,0,,,2.0,0,,0,1.0,1.0,1.0,0.0,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20241221
20241218,Temse,9140,339000.0,APARTMENT,GROUND_FLOOR,FOR_SALE,3,,1,0,0,26.0,,,0,AS_NEW,0,,2.0,1.0,,https://www.immoweb.be/en/classified/ground-floor/for-sale/temse/9140/20241218
